#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
Genome/Mainland_China_GCA_023606785.fna	JALJFO010000012.1	65611	66414	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023606785.fna	JALJFO010000012.1	66414	67250	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023606785.fna	JALJFO010000012.1	67971	68831	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023606825.fna	JALJFT010000001.1	508076	508513	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023606825.fna	JALJFT010000012.1	17130	17990	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023606825.fna	JALJFT010000012.1	18711	19547	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023606825.fna	JALJFT010000012.1	19547	20350	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023606825.fna	JALJFT010000012.1	20411	21226	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023606825.fna	JALJFT010000012.1	41614	42474	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023606845.fna	JALJFU010000001.1	508076	508513	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023606845.fna	JALJFU010000017.1	16557	17372	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023606845.fna	JALJFU010000017.1	17433	18236	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023606845.fna	JALJFU010000017.1	18236	19072	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023606845.fna	JALJFU010000017.1	20051	21297	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/Mainland_China_GCA_023606845.fna	JALJFU010000017.1	22285	23088	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023606845.fna	JALJFU010000017.1	23088	23924	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023606845.fna	JALJFU010000020.1	148	1008	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023606965.fna	JALJFY010000001.1	810757	811194	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023606965.fna	JALJFY010000013.1	43487	44347	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023606965.fna	JALJFY010000013.1	64735	65550	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023606965.fna	JALJFY010000013.1	65611	66414	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023606965.fna	JALJFY010000013.1	66414	67250	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023607115.fna	JALJGH010000001.1	508076	508513	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607115.fna	JALJGH010000014.1	128	601	-	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
Genome/Mainland_China_GCA_023607115.fna	JALJGH010000014.1	6449	7309	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607115.fna	JALJGH010000014.1	49340	50128	-	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
Genome/Mainland_China_GCA_023607125.fna	JALJGG010000001.1	508076	508513	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607125.fna	JALJGG010000020.1	148	1008	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607125.fna	JALJGG010000023.1	289	1104	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023607125.fna	JALJGG010000023.1	1165	1968	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023607125.fna	JALJGG010000023.1	1968	2804	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023607405.fna	JALJGX010000001.1	508076	508513	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607405.fna	JALJGX010000013.1	43487	44347	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607435.fna	JALJGW010000001.1	810758	811195	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607435.fna	JALJGW010000017.1	685	1521	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023607435.fna	JALJGW010000017.1	1521	2324	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023607435.fna	JALJGW010000017.1	3312	4558	-	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/Mainland_China_GCA_023607435.fna	JALJGW010000017.1	5537	6373	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023607435.fna	JALJGW010000017.1	6373	7176	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023607435.fna	JALJGW010000017.1	7237	8052	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023607435.fna	JALJGW010000020.1	148	1008	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607465.fna	JALJGU010000001.1	508076	508513	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607505.fna	JALJHB010000001.1	508075	508512	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607525.fna	JALJHA010000001.1	508076	508513	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607525.fna	JALJHA010000015.1	8435	9250	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023607525.fna	JALJHA010000015.1	9311	10114	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023607525.fna	JALJHA010000015.1	10114	10950	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023607525.fna	JALJHA010000015.1	11671	12531	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607565.fna	JALJHC010000001.1	508076	508513	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607565.fna	JALJHC010000012.1	17130	17990	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607565.fna	JALJHC010000012.1	18711	19547	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023607565.fna	JALJHC010000012.1	19547	20350	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023607565.fna	JALJHC010000012.1	20411	21226	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023607565.fna	JALJHC010000012.1	41614	42474	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607605.fna	JALJHE010000001.1	508075	508512	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607645.fna	JALJHF010000001.1	508076	508513	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607645.fna	JALJHF010000017.1	16557	17372	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023607645.fna	JALJHF010000017.1	17433	18236	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023607645.fna	JALJHF010000017.1	18236	19072	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023607645.fna	JALJHF010000017.1	20051	21297	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/Mainland_China_GCA_023607645.fna	JALJHF010000017.1	22285	23088	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023607645.fna	JALJHF010000017.1	23088	23924	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023607645.fna	JALJHF010000020.1	148	1008	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607785.fna	JALJHM010000001.1	810759	811196	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607785.fna	JALJHM010000021.1	2640	3886	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	99.92	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/Mainland_China_GCA_023607785.fna	JALJHM010000025.1	222	1013	-	sul3_2	1-792/792	===============	0/0	100.00	100.00	resfinder	AJ459418	sul3	Sulfamethoxazole
Genome/Mainland_China_GCA_023607785.fna	JALJHM010000026.1	197	1018	-	lnu(F)_1	1-822/822	===============	0/0	100.00	100.00	resfinder	EU118119	lnu(F)	Lincomycin
Genome/Mainland_China_GCA_023607785.fna	JALJHM010000026.1	1152	2117	-	ant(3'')-Ia_1	1-970/972	========/======	2/4	99.38	93.20	resfinder	X02340	ant(3'')-Ia	Streptomycin
Genome/Mainland_China_GCA_023607785.fna	JALJHM010000027.1	1135	1995	-	aac(3)-IId_1	1-861/861	===============	0/0	100.00	99.88	resfinder	EU022314	aac(3)-IId	Gentamicin;Tobramycin
Genome/Mainland_China_GCA_023607785.fna	JALJHM010000029.1	994	1854	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607785.fna	JALJHM010000035.1	199	1014	+	aph(3')-Ia_1	1-816/816	===============	0/0	100.00	100.00	resfinder	V00359	aph(3')-Ia	
Genome/Mainland_China_GCA_023607925.fna	JALJHU010000001.1	508066	508503	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023607925.fna	JALJHU010000014.1	11600	12460	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023607925.fna	JALJHU010000014.1	18308	18781	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
Genome/Mainland_China_GCA_023607925.fna	JALJHU010000014.1	18912	19700	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
Genome/Mainland_China_GCA_023608005.fna	JALJHX010000001.1	810758	811195	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023608005.fna	JALJHX010000017.1	8435	9250	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023608005.fna	JALJHX010000017.1	9311	10114	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023608005.fna	JALJHX010000017.1	10114	10950	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023608005.fna	JALJHX010000017.1	11671	12531	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023608025.fna	JALJIA010000001.1	810758	811195	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023608025.fna	JALJIA010000013.1	43487	44347	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023608025.fna	JALJIA010000013.1	64735	65550	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023608025.fna	JALJIA010000013.1	65611	66414	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023608025.fna	JALJIA010000013.1	66414	67250	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023608025.fna	JALJIA010000013.1	67971	68831	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023608035.fna	JALJHZ010000001.1	810758	811195	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023608035.fna	JALJHZ010000012.1	17130	17990	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023608035.fna	JALJHZ010000012.1	18711	19547	-	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023608035.fna	JALJHZ010000012.1	19547	20350	-	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023608035.fna	JALJHZ010000012.1	20411	21226	-	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023608035.fna	JALJHZ010000012.1	41614	42474	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023608125.fna	JALJID010000001.1	810518	810955	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023608125.fna	JALJID010000017.1	16557	17372	+	sul2_2	1-816/816	===============	0/0	100.00	100.00	resfinder	AY034138	sul2	Sulfamethoxazole
Genome/Mainland_China_GCA_023608125.fna	JALJID010000017.1	17433	18236	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023608125.fna	JALJID010000017.1	18236	19072	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023608125.fna	JALJID010000017.1	20051	21297	+	tet(A)_6	1-1247/1275	===============	0/0	97.80	100.00	resfinder	AF534183	tet(A)	Doxycycline;Tetracycline
Genome/Mainland_China_GCA_023608125.fna	JALJID010000017.1	22285	23088	+	aph(3'')-Ib_5	1-804/804	===============	0/0	100.00	100.00	resfinder	AF321551	aph(3'')-Ib	Streptomycin
Genome/Mainland_China_GCA_023608125.fna	JALJID010000017.1	23088	23924	+	aph(6)-Id_1	1-837/837	===============	0/0	100.00	99.88	resfinder	M28829	aph(6)-Id	Streptomycin
Genome/Mainland_China_GCA_023608125.fna	JALJID010000020.1	148	1008	-	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023608205.fna	JALJIK010000001.1	508066	508503	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/Mainland_China_GCA_023608205.fna	JALJIK010000014.1	17326	18186	+	blaTEM-1B_1	1-861/861	===============	0/0	100.00	100.00	resfinder	AY458016	blaTEM-1B	Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
Genome/Mainland_China_GCA_023608205.fna	JALJIK010000014.1	24034	24507	+	dfrA17_1	1-474/474	===============	0/0	100.00	100.00	resfinder	FJ460238	dfrA17	Trimethoprim
Genome/Mainland_China_GCA_023608205.fna	JALJIK010000014.1	24638	25426	+	aadA5_1	1-789/789	===============	0/0	100.00	100.00	resfinder	AF137361	aadA5	Streptomycin
Genome/South_Africa_GCA_015857065.fna	DACRGN010000001.1	770003	770440	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857065.fna	DACRGN010000036.1	4962	5399	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857345.fna	DACRFB010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857345.fna	DACRFB010000025.1	15324	15761	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857565.fna	DACRFD010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857565.fna	DACRFD010000026.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857805.fna	DACRFZ010000001.1	293267	293704	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857805.fna	DACRFZ010000027.1	4965	5402	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857815.fna	DACRFY010000001.1	770003	770440	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857815.fna	DACRFY010000035.1	17351	17788	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857885.fna	DACRGO010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857885.fna	DACRGO010000027.1	9356	9793	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857965.fna	DACRFW010000006.1	44035	44472	-	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015857965.fna	DACRFW010000042.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858025.fna	DACRFX010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858025.fna	DACRFX010000027.1	29666	30103	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858085.fna	DACRFV010000001.1	770003	770440	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858085.fna	DACRFV010000033.1	17802	18239	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858125.fna	DACRFT010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858125.fna	DACRFT010000035.1	7044	7481	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858145.fna	DACRFU010000001.1	770003	770440	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858145.fna	DACRFU010000036.1	44291	44728	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858165.fna	DACRGP010000001.1	770003	770440	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858165.fna	DACRGP010000035.1	1176	1613	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
Genome/South_Africa_GCA_015858325.fna	DACRHH010000001.1	774495	774932	+	aac(6')-Iaa_1	1-438/438	===============	0/0	100.00	96.35	resfinder	NC_003197	aac(6')-Iaa	Amikacin;Tobramycin
